SaleID,SaleDate,Brand,Model,Price,EngineCC,FuelType,Transmission,BuyerGender,City,UnitsSold
SAL102817,15-12-2024,Mahindra,Bolero,722000,1998,Petrol,Manual,Female,Hyderabad,5
SAL102122,22-05-2023,Kia,Carens,2444000,2200,CNG,Automatic,Male,Jaipur,4
SAL101129,12-03-2020,Renault,Kwid,534000,1497,CNG,Manual,Male,Bengaluru,1
SAL103861,18-03-2025,Honda,Jazz,1373000,1998,Petrol,Manual,Male,Lucknow,2
SAL101558,04-07-2025,MG,Hector,3100000,1197,Hybrid,Manual,Male,Kolkata,5
SAL100461,01-08-2022,Honda,City,1414000,1998,CNG,Automatic,Male,Ahmedabad,4
SAL102432,25-04-2024,Hyundai,Verna,1581000,999,Petrol,Manual,Male,Mumbai,5
SAL100639,25-10-2021,Toyota,Glanza,1756000,999,Petrol,Manual,Male,Mumbai,3
SAL102503,20-07-2025,Kia,Sonet,2425000,1497,Diesel,Manual,Male,Mumbai,3
SAL103984,18-04-2020,MG,ZS EV,3043000,1998,CNG,Manual,Male,Ahmedabad,3
SAL102566,02-07-2021,Hyundai,Creta,679000,800,Diesel,Manual,Female,Hyderabad,6
SAL100757,13-05-2025,Toyota,Glanza,2194000,1197,Petrol,Automatic,Female,Kolkata,2
SAL103508,14-09-2020,Mahindra,Scorpio,2225000,1498,CNG,Manual,Male,Delhi,6
SAL100929,14-06-2023,Honda,WR-V,984000,999,Petrol,Manual,Female,Hyderabad,5
SAL100230,26-03-2024,Toyota,Urban Cruiser,2925000,1998,Petrol,AMT,Female,Bengaluru,6
SAL102460,03-12-2023,Tata,Nano,1691000,800,Petrol,Manual,Male,Bengaluru,1
SAL101319,12-02-2022,Toyota,Urban Cruiser,869000,800,Diesel,Manual,Male,Delhi,5
SAL100555,16-01-2023,Mahindra,Thar,1426000,800,Petrol,AMT,Male,Kolkata,6
###,01-10-2023,Hyundai,Santro,1206000,1498,CNG,Manual,Female,Delhi,2
SAL103386,19-09-2024,Kia,Seltos,1214000,800,Electric,AMT,Male,Bengaluru,2
SAL103305,20-05-2024,Skoda,Kushaq,1571000,2500,Petrol,Manual,Male,Mumbai,5
SAL103194,31-08-2023,Maruti Suzuki,Alto,619000,1998,Petrol,Manual,Male,Chennai,5
SAL103711,23-10-2022,Hyundai,i10,1259000,1998,Diesel,Automatic,Male,Chennai,5
SAL100098,13-08-2021,Skoda,Superb,856000,1998,CNG,AMT,Male,Kolkata,3
SAL101430,04-05-2021,Maruti Suzuki,Celerio,709000,1498,Petrol,AMT,Male,Hyderabad,4
SAL101250,10-11-2021,Honda,Jazz,1576000,1197,Petrol,Automatic,Female,Pune,5
SAL102692,15-04-2024,Kia,Sonet,817000,1198,Petrol,CVT,Male,Chennai,2
SAL101887,29-06-2020,Hyundai,i20,696000,2200,Hybrid,Manual,Male,Kolkata,6
SAL101899,03-06-2021,Renault,Kwid,1005000,1497,Diesel,Manual,Male,Mumbai,5
SAL101005,01-09-2021,Tata,Tiago,1222000,1198,Petrol,Manual,Male,Chennai,2
SAL102444,03-05-2024,Maruti Suzuki,Baleno,696000,1197,Petrol,Manual,FEMALE ,Mumbai,4
SAL103006,02-04-2025,Tata,Tigor,1569000,2500,Petrol,Manual,Male,Kolkata,6
SAL101470,25-04-2022,Renault,Kwid,810000,1998,Diesel,Manual,Female,delhi,2
SAL102712,14-08-2021,Kia,Carens,1392000,2200,Petrol,Manual,Female,Chennai,2
SAL103318,15-04-2023,Renault,Kiger,1024000,1497,Petrol,Manual,Male,Kolkata,1
SAL103286,04-08-2020,Renault,Kiger,649000,1998,Petrol,AMT,Male,Lucknow,4
SAL102819,16-07-2025,Hyundai,Venue,828000,800,Petrol,Manual,Male,Lucknow,5
SAL103411,28-02-2023,MG,Gloster,1325000,999,Diesel,Automatic,Male,Chennai,3
SAL102060,24-03-2024,Honda,WR-V,769000,1197,CNG,Manual,Female,Chennai,3
SAL102309,09-04-2025,Skoda,Rapid,1559000,1197,Petrol,Manual,Male,Lucknow,6
SAL100294,16-01-2021,Renault,Kwid,414000,1998,Petrol,Manual,Female,Pune,4
SAL102769,21-12-2024,MG,Astor,2699000,2500,Petrol,Manual,Female,Jaipur,1
SAL103639,20-09-2020,Maruti Suzuki,Dzire,487000,1198,Petrol,Manual,Male,Jaipur,3
SAL103562,19-01-2022,Renault,Kiger,351000,1998,Petrol,AMT,Male,Pune,4
SAL103716,14-10-2023,Toyota,Innova,1652000,1998,Petrol,Automatic,Male,Pune,3
SAL103971,03-03-2021,Tata,Nano,1062000,1998,Petrol,Manual,Female,Delhi,3
SAL102353,29-10-2024,Maruti Suzuki,Swift,1086000,1998,Petrol,Manual,Female,Ahmedabad,2
SAL100159,05-04-2025,Skoda,Octavia,2402000,1198,Petrol,AMT,Female,Ahmedabad,3
SAL101236,09-06-2025,Hyundai,Creta,1437000,800,Petrol,Manual,Male,Chennai,1
SAL100650,20-02-2025,Hyundai,i10,504000,2500,Petrol,Manual,Female,Mumbai,6
SAL103641,03-03-2024,Renault,Kiger,1118000,2200,Petrol,Manual,Male,Pune,3
SAL102742,07-05-2024,Tata,Tigor,574000,1998,Diesel,Manual,Female,Ahmedabad,3
SAL100909,16-06-2023,Hyundai,Venue,856000,2200,Petrol,Manual,Female,Chennai,2
SAL103755,26-01-2021,Maruti Suzuki,Alto,472000,2500,CNG,Manual,Male,Jaipur,3
SAL102431,27-03-2025,Tata,Harrier,1457000,1497,Petrol,Manual,Male,Lucknow,6
SAL102916,26-03-2024,MG,Gloster,2855000,1198,Petrol,Manual,Male,Bengaluru,2
SAL103482,23-01-2021,Honda,City,1005000,1198,CNG,Manual,Male,Delhi,5
SAL101557,12-03-2025,Hyundai,Creta,893000,1497,Diesel,Manual,Female,Mumbai,3
SAL100320,09-10-2020,Kia,Seltos,1734000,2200,CNG,Automatic,Male,Delhi,5
SAL100014,07-05-2023,Skoda,Rapid,1200000,2500,Diesel,Manual,Female,Jaipur,5
SAL100975,02-07-2020,Hyundai,Verna,715000,1198,Petrol,Manual,Female,Chennai,2
SAL103265,27-01-2023,Mahindra,XUV300,824000,2200,Diesel,Manual,Male,Jaipur,5
1446,26-06-2022,Hyundai,Venue,1231000,1498,Petrol,Manual,Male,Lucknow,1
SAL100462,10-08-2024,Kia,Sonet,2068000,800,Petrol,Manual,Male,Bengaluru,6
SAL103923,12-08-2020,Toyota,Fortuner,1445000,1497,Petrol,Manual,Male,Chennai,3
SAL101692,07-05-2021,Maruti Suzuki,Ertiga,659000,1497,Diesel,Automatic,Female,Delhi,3
SAL101719,21-01-2020,Skoda,Rapid,1326000,1497,Diesel,Manual,Female,Bengaluru,5
SAL100643,12-09-2023,Toyota,Glanza,1617000,1998,Diesel,Manual,Female,Ahmedabad,4
SAL100619,16-07-2021,Toyota,Fortuner,2795000,1998,CNG,Automatic,Male,Hyderabad,5
SAL100651,19-03-2020,Tata,Altroz,1052000,2200,Hybrid,Manual,Male,Bengaluru,1
SAL100253,03-05-2025,Toyota,Urban Cruiser,1587000,800,Diesel,Automatic,Male,Hyderabad,6
SAL101881,07-05-2021,Tata,Tiago,1523000,2200,Hybrid,Automatic,Male,Chennai,5
SAL100873,29-03-2020,Kia,Sonet,1495000,1197,CNG,AMT,Male,Bengaluru,4
SAL100466,29-03-2024,MG,Hector,1714000,1998,Petrol,Manual,Male,Jaipur,6
SAL100753,06-07-2025,Mahindra,Scorpio,1303000,2200,Diesel,AMT,Male,Hyderabad,1
SAL103472,28-08-2025,Maruti Suzuki,Wagon R,849000,2200,Petrol,Manual,Male,Pune,3
SAL100941,14-05-2022,MG,Hector,2385000,2500,Diesel,Manual,Male,Kolkata,4
SAL100882,17-06-2020,Skoda,Kushaq,843000,2200,Petrol,Manual,Male,Hyderabad,4
SAL100291,20-11-2021,Honda,Jazz,741000,1498,Electric,Manual,Male,Jaipur,6
SAL100233,24-04-2022,Toyota,Innova,2079000,999,Petrol,Manual,Male,Mumbai,2
SAL102789,12-08-2022,Renault,Kwid,1195000,800,Diesel,Manual,Male,Delhi,6
SAL103922,07-08-2021,Toyota,Fortuner,2893000,1498,Petrol,Automatic,Male,Kolkata,6
SAL103264,30-05-2020,Renault,Kwid,1013000,800,Petrol,Manual,Male,Hyderabad,3
SAL101304,18-11-2020,MG,Hector,2773000,1498,Hybrid,Automatic,Male,Mumbai,2
SAL101766,26-12-2021,Renault,Kiger,964000,2500,Petrol,Manual,Male,Hyderabad,6
SAL101518,04-03-2023,MG,Hector,1609000,1498,Diesel,Manual,Female,Mumbai,6
SAL102271,27-07-2023,Hyundai,Creta,861000,999,Diesel,Manual,Male,Kolkata,3
SAL103457,07-01-2021,Tata,Harrier,1267000,800,Diesel,Automatic,Female,Chennai,4
SAL102097,16-02-2025,Kia,Sonet,1879000,1497,Petrol,Manual,Male,Mumbai,3
SAL102833,17-07-2025,Toyota,Fortuner,1509000,2500,Diesel,Automatic,Female,Kolkata,6
SAL103131,05-06-2022,Hyundai,Santro,1388000,1197,Petrol,Manual,Male,Delhi,5
SAL102417,24-02-2022,MG,Hector,1097000,1197,Diesel,Manual,Male,Lucknow,5
SAL102025,10-08-2024,Tata,Tigor,664000,1197,Hybrid,Automatic,Female,Jaipur,6
SAL101485,28-12-2022,Kia,EV6,1423000,999,Hybrid,AMT,Male,Pune,5
SAL101241,28-09-2022,Renault,Duster,999000,1998,Petrol,Manual,Male,Pune,5
SAL100534,04-08-2022,Hyundai,Santro,1323000,2500,Petrol,Manual,Male,Lucknow,6
SAL102676,18-03-2025,Maruti Suzuki,Celerio,631000,2500,Diesel,Manual,Male,Chennai,6
SAL102976,07-01-2020,Skoda,Octavia,2646000,999,Petrol,Manual,Male,Mumbai,4
SAL102628,26-02-2021,MG,Astor,2235000,1498,Petrol,Manual,Male,Hyderabad,2
SAL100525,30-06-2025,Mahindra,,1544000,1198,Diesel,Manual,Male,Ahmedabad,3
SAL101425,23-08-2020,Maruti Suzuki,Ertiga,1169000,1498,Petrol,Automatic,Male,Pune,1
SAL101080,12-02-2021,Hyundai,Venue,1344000,2200,Petrol,Automatic,Male,Hyderabad,2
SAL102447,22-07-2025,Skoda,Superb,1228000,2200,Diesel,Manual,Female,Mumbai,3
SAL103233,10-03-2022,MG,ZS EV,1144000,999,Petrol,Manual,Male,Bengaluru,6
SAL103574,20-11-2022,Toyota,Fortuner,3191000,800,Petrol,Manual,Female,Bengaluru,4
SAL102875,01-05-2022,Honda,Jazz,1224000,2500,Petrol,Manual,Male,Chennai,1
SAL103393,21-02-2021,Skoda,Superb,1516000,1497,Petrol,Manual,Male,Hyderabad,1
SAL103109,22-03-2020,Hyundai,i20,1136000,1197,Petrol,Automatic,Male,Kolkata,4
SAL100589,04-10-2020,Mahindra,XUV300,973000,1497,Petrol,Manual,Female,Delhi,6
SAL100673,14-03-2025,MG,Hector,2311000,1197,CNG,Manual,Female,Pune,6
SAL103373,14-12-2020,Mahindra,Scorpio,1892000,800,CNG,Manual,Male,Lucknow,1
SAL102154,22-08-2025,Toyota,Innova,982000,999,Petrol,Manual,Male,Jaipur,6
SAL101346,04-11-2024,Tata,Nano,784000,1497,Petrol,Automatic,Male,Jaipur,2
SAL101375,27-12-2021,Tata,Safari,1519000,800,Petrol,Manual,Male,Mumbai,1
SAL100835,02-01-2021,Tata,Tiago,886000,1197,Petrol,Manual,Male,Lucknow,3
SAL100251,14-09-2022,hyundai,Creta,862000,1198,Diesel,Manual,Male,Hyderabad,1
SAL100666,17-02-2025,Toyota,Glanza,1389000,1198,Diesel,CVT,Male,Bengaluru,1
SAL102209,28-07-2023,Renault,Kwid,1120000,1198,Petrol,Manual,Female,Delhi,1
SAL101871,09-01-2023,Kia,Seltos,1163000,800,Petrol,Automatic,Female,Pune,2
SAL100390,11-11-2024,Renault,Kwid,1191000,1998,Petrol,AMT,Male,Mumbai,5
SAL101467,28-01-2024,Kia,Sonet,1492000,2200,Petrol,Automatic,Male,Kolkata,2
SAL103387,24-04-2022,Toyota,Urban Cruiser,2261000,2500,Diesel,Manual,Female,Chennai,2
SAL101362,01-10-2020,Mahindra,Bolero,1821000,999,Diesel,CVT,Female,Jaipur,2
SAL100794,03-11-2024,Maruti Suzuki,Alto,316000,1998,CNG,Automatic,Male,Jaipur,3
SAL101984,23-10-2023,MG,Gloster,1334000,800,Petrol,Manual,Female,Delhi,4
SAL101933,26-09-2021,MG,ZS EV,2509000,800,Petrol,CVT,Male,Bengaluru,4
SAL102104,29-07-2022,Kia,Sonet,2149000,800,Petrol,Manual,Male,Delhi,6
SAL102716,18-04-2024,MG,ZS EV,2616000,2500,Hybrid,Automatic,Male,Mumbai,4
SAL100681,04-02-2023,Hyundai,Santro,709000,999,Diesel,Manual,Female,Jaipur,6
SAL102851,18-04-2022,Tata,Altroz,637000,1198,Petrol,AMT,Male,Ahmedabad,4
SAL101205,14-09-2022,Honda,City,1547000,2200,Diesel,Automatic,Male,Pune,5
SAL101077,07-08-2024,Renault,Kiger,912000,1498,Petrol,Manual,Male,Pune,1
SAL103458,18-11-2021,Toyota,Fortuner,2652000,1498,Diesel,Automatic,Male,Bengaluru,2
SAL103857,22-08-2025,Hyundai,Verna,1061000,2500,Petrol,Manual,Female,Lucknow,2
SAL102394,09-05-2020,Renault,Kiger,1101000,1998,CNG,Manual,Male,Kolkata,2
SAL100151,04-03-2023,Tata,Tigor,635000,1998,Petrol,Manual,Male,Pune,1
SAL101524,06-04-2020,Skoda,Kushaq,1869000,1998,Diesel,Manual,Male,Chennai,2
SAL103748,10-02-2020,Toyota,Glanza,1827000,1498,Diesel,Manual,Male,Ahmedabad,2
SAL100827,26-01-2025,MG,Gloster,1867000,1498,Diesel,Manual,Female,Lucknow,2
SAL101254,14-07-2022,Hyundai,i20,1223000,1498,Diesel,AMT,Male,Hyderabad,5
SAL100524,27-03-2024,Kia,Seltos,2225000,1498,Diesel,Manual,Male,Ahmedabad,5
SAL101265,31-01-2023,Mahindra,Scorpio,830000,2200,Petrol,CVT,Female,Kolkata,6
SAL102069,02-01-2021,Tata,Harrier,762000,1197,Petrol,AMT,Male,Hyderabad,5
SAL100405,15-01-2021,MG,Gloster,3239000,1498,CNG,Manual,Male,Ahmedabad,3
SAL100257,27-07-2021,Skoda,Kushaq,2331000,999,Petrol,CVT,Male,Hyderabad,2
SAL103783,02-09-2020,Renault,Duster,1044000,1198,Diesel,Manual,Female,Chennai,5
SAL102748,04/30/2025,Tata,Altroz,1436000,2200,Petrol,Automatic,Female,Delhi,5
SAL102436,30-05-2022,Tata,Harrier,840000,OneThousand,Diesel,Manual,Female,Bengaluru,2
SAL100185,15-06-2021,Honda,Jazz,1426000,999,Petrol,Manual,Female,Ahmedabad,5
SAL102091,21-05-2023,Kia,Seltos,2440000,1497,Diesel,Automatic,Male,Delhi,2
SAL100473,06-02-2024,Mahindra,Bolero,2304000,1497,Electric,Manual,Male,Jaipur,5
SAL102900,08-02-2025,Honda,Jazz,841000,1198,Hybrid,CVT,Female,Lucknow,6
SAL100812,24-08-2021,Mahindra,Bolero,924000,1998,Petrol,Manual,Male,Lucknow,6
SAL102388,11-08-2021,Maruti Suzuki,Dzire,935000,2200,Petrol,Manual,Male,Hyderabad,1
SAL101166,29-01-2021,Maruti Suzuki,Celerio,1049000,1198,Petrol,Manual,Male,Hyderabad,5
SAL103389,18-05-2025,Mahindra,Bolero,1900000,1497,Petrol,Manual,Female,Bengaluru,1
SAL100364,18-11-2024,Maruti Suzuki,Dzire,1147000,1198,Electric,Manual,Female,Kolkata,3
SAL103089,28-02-2025,Hyundai,Creta,704000,800,Petrol,Manual,Male,Hyderabad,4
SAL103910,13-07-2023,Kia,EV6,867000,1197,Petrol,Automatic,Female,Jaipur,3
SAL101858,22-09-2020,Toyota,Glanza,3058000,1498,Petrol,Automatic,Female,Pune,3
SAL103008,15-08-2021,Honda,Amaze,1441000,2500,Petrol,Manual,Male,Lucknow,3
SAL102620,21-01-2020,Renault,Kiger,1010000,1197,Petrol,Manual,Male,Kolkata,2
SAL103378,13-03-2022,Toyota,Innova,947000,2200,Electric,Manual,Male,Mumbai,3
SAL101350,28-09-2023,Honda,Amaze,1654000,1498,CNG,Manual,Male,Lucknow,4
SAL102363,08-01-2023,Kia,Seltos,1626000,1497,Petrol,Automatic,Male,Pune,5
SAL100329,06-05-2021,Mahindra,XUV700,1146000,999,Petrol,Automatic,Female,Lucknow,1
SAL100512,15-05-2024,Tata,Harrier,1606000,1998,Petrol,Manual,Male,Jaipur,5
SAL100662,01-10-2023,Kia,EV6,1830000,2200,Petrol,Automatic,Female,Bengaluru,2
SAL100345,03-08-2021,Maruti Suzuki,Swift,854000,999,CNG,Automatic,Female,Pune,6
SAL101603,05-02-2020,Skoda,Octavia,1581000,1498,CNG,Automatic,Male,Mumbai,5
SAL100832,17-03-2020,Kia,EV6,1039000,999,Diesel,Manual,Female,Kolkata,2
SAL100683,09-08-2022,Hyundai,Santro,1202000,2500,Diesel,Manual,Male,Pune,4
SAL103496,27-01-2023,Skoda,Rapid,2699000,999,Hybrid,Automatic,Female,Kolkata,3
SAL101676,16-10-2022,MG,Hector,1202000,1197,Diesel,Manual,Male,Mumbai,6
SAL103050,15-09-2023,Kia,Seltos,1149000,1498,Petrol,Manual,Female,Lucknow,5
SAL103927,15-10-2024,MG,Gloster,2649000,1498,Petrol,Manual,Male,Kolkata,1
SAL103868,02-02-2023,Kia,EV6,1919000,800,Petrol,Automatic,Male,Hyderabad,4
SAL100772,29-08-2021,Hyundai,Verna,553000,999,Petrol,Manual,Male,Bengaluru,6
SAL100066,26-02-2025,Hyundai,Venue,569000,1197,Petrol,Automatic,Female,Kolkata,5
SAL101950,16-08-2022,Renault,Kwid,380000,2500,Petrol,Manual,Female,Lucknow,1
SAL103604,22-06-2021,Toyota,Glanza,1312000,1498,CNG,Manual,Male,Pune,3
SAL102980,24-06-2025,Honda,Amaze,1181000,1497,Petrol,Manual,Male,Delhi,6
SAL101715,18-08-2024,MG,Hector,3487000,1197,Diesel,Manual,Female,Pune,6
SAL103918,30-11-2024,Renault,Kwid,904000,2500,Petrol,Manual,Male,Hyderabad,4
SAL102420,03-05-2020,MG,Gloster,1400000,1198,Diesel,Manual,Male,Chennai,1
SAL102691,22-12-2020,Tata,Nano,1133000,1998,Petrol,AMT,Male,Delhi,3
SAL100234,17-08-2022,Maruti Suzuki,Dzire,476000,2500,Petrol,Automatic,Male,Jaipur,3
SAL102856,11-01-2022,Hyundai,i20,665000,1197,Diesel,Automatic,Female,Delhi,6
SAL100645,25-05-2023,MG,Gloster,3226000,1998,Petrol,CVT,Male,Pune,5
SAL102465,05-09-2022,Hyundai,randommodel,642000,1197,CNG,Manual,Male,Pune,4
SAL102347,10-06-2020,Toyota,Fortuner,1713000,1498,Diesel,AMT,Male,Chennai,2
SAL101666,14-02-2021,Hyundai,i10,650000,1498,Petrol,CVT,Female,Pune,1
SAL101822,10-12-2022,Skoda,Octavia,2153000,2200,Petrol,Automatic,Male,Mumbai,5
SAL102077,04-05-2023,Toyota,Urban Cruiser,1963000,2200,Diesel,AMT,Female,Delhi,4
SAL101138,20-05-2021,Kia,Carens,1617000,800,Petrol,Manual,Male,Mumbai,1
SAL100541,15-05-2023,Kia,Sonet,1830000,999,Diesel,Manual,Male,Delhi,6
SAL101313,15-07-2023,Mahindra,XUV300,2171000,2200,Diesel,Manual,Male,Bengaluru,5
SAL103859,07-04-2020,Hyundai,i20,1400000,800,Petrol,Automatic,Male,Bengaluru,6
SAL100200,31-01-2021,MG,Hector,2605000,1998,Petrol,CVT,Male,Pune,2
SAL101963,27-01-2025,Tata,Harrier,837000,1198,Petrol,CVT,Male,Jaipur,3
SAL101295,14-07-2024,Hyundai,Verna,not_available,800,Petrol,Manual,Male,Ahmedabad,1
SAL102361,02-05-2022,Toyota,Glanza,1882000,1198,Diesel,Manual,Female,Kolkata,2
SAL100306,13-03-2023,Hyundai,i10,1020000,800,CNG,Automatic,Male,Jaipur,5
SAL102988,16-06-2022,Hyundai,i20,1262000,2200,Diesel,Manual,Female,Hyderabad,4
SAL101308,15-06-2021,Maruti Suzuki,Wagon R,606000,1497,Petrol,Manual,Female,Pune,1
SAL100129,10-11-2022,Toyota,Glanza,2130000,1498,Electric,Automatic,Male,Delhi,1
SAL100395,10-02-2024,Skoda,Octavia,2848000,800,Petrol,Manual,Female,Lucknow,1
SAL103817,06-07-2021,Honda,Jazz,1606000,2200,Diesel,Automatic,Male,Kolkata,2
SAL101929,11-06-2024,Hyundai,Verna,478000,2200,Petrol,Manual,Female,Hyderabad,3
SAL100326,12-09-2020,Toyota,Innova,2252000,1998,Diesel,Manual,Male,Pune,4
SAL100191,04-05-2020,Kia,EV6,2325000,2200,Hybrid,Manual,Male,Kolkata,4
SAL100722,14-07-2024,Toyota,Glanza,886000,2200,Petrol,Manual,Male,Delhi,3
SAL103221,08-04-2025,Mahindra,Thar,990000,1497,CNG,Manual,Male,Bengaluru,4
SAL101854,03-08-2022,MG,Astor,3297000,2500,Petrol,Manual,Male,Mumbai,4
SAL100307,23-05-2024,Skoda,Octavia,1511000,1497,Diesel,Automatic,Female,Chennai,4
SAL101064,29-09-2022,maruti suzuki,Celerio,679000,2500,Petrol,Automatic,Male,Bengaluru,5
SAL101397,07-08-2024,MG,Hector,1622000,1197,Petrol,Automatic,Female,Chennai,4
SAL103041,15-06-2025,Mahindra,Bolero,2447000,800,Petrol,Manual,Female,Delhi,6
SAL102968,23-04-2022,Toyota,Fortuner,3352000,1998,Diesel,Manual,Male,Bengaluru,5
SAL100495,10-01-2023,Kia,Seltos,1401000,1198,Diesel,Automatic,Male,Bengaluru,4
SAL103344,21-09-2024,Skoda,Rapid,1843000,1497,Petrol,Manual,Male,Hyderabad,3
SAL103080,25-05-2024,MG,Hector,2841000,1497,Petrol,Manual,Male,Bengaluru,5
SAL102915,30-07-2020,Honda,WR-V,1429000,1198,Diesel,Manual,Male,Kolkata,2
SAL100384,11-01-2022,Mahindra,Thar,2023000,1497,Petrol,Manual,Male,Jaipur,2
SAL103408,26-04-2021,Tata,Tiago,638000,1998,Diesel,Manual,Female,Hyderabad,3
SAL102700,29-04-2021,Maruti Suzuki,Wagon R,769000,1497,Hybrid,Manual,Male,Delhi,1
SAL100582,27-12-2021,Mahindra,Bolero,1587000,2200,Diesel,Manual,Male,Kolkata,3
SAL100397,19-09-2021,Mahindra,XUV700,1472000,1198,Diesel,Manual,Male,Delhi,6
SAL103906,19-08-2024,Mahindra,XUV700,1625000,2500,Petrol,Automatic,Male,Kolkata,6
SAL102994,29-07-2025,Kia,Seltos,1024000,2200,Petrol,Manual,Male,Bengaluru,4
SAL103427,16-01-2023,Kia,Carens,1862000,1197,Diesel,Automatic,Male,Kolkata,5
SAL103956,30-04-2020,MG,Hector,3316000,1197,Petrol,Manual,Male,Ahmedabad,6
SAL102772,06-09-2024,Hyundai,i10,1368000,1998,Petrol,AMT,Male,Delhi,2
SAL102580,26-08-2021,Renault,Triber,411000,2200,Petrol,Manual,Female,Chennai,6
SAL102810,18-12-2022,Tata,Altroz,646000,1197,Diesel,Automatic,Male,Bengaluru,6
SAL101629,05-12-2020,Honda,WR-V,1195000,999,Petrol,Automatic,Male,Jaipur,4
SAL100161,25-05-2021,Hyundai,Verna,1159000,1497,Petrol,Manual,Male,Jaipur,2
SAL101334,14-08-2025,Honda,Amaze,1772000,1498,Petrol,Manual,Female,Bengaluru,5
SAL103631,11-03-2025,Mahindra,Scorpio,974000,2500,Petrol,Automatic,Male,Ahmedabad,5
SAL101103,28-09-2020,MG,Gloster,3319000,1998,Petrol,Manual,Male,Jaipur,3
SAL100936,15-06-2023,Kia,EV6,831000,800,Electric,Automatic,Male,Delhi,6
SAL101039,10-07-2025,Toyota,Urban Cruiser,1583000,2500,Petrol,Manual,Male,Hyderabad,5
SAL101366,31-03-2022,Honda,WR-V,1487000,1498,Hybrid,Automatic,Male,Chennai,2
SAL103121,15-09-2021,Maruti Suzuki,Baleno,523000,1497,Hybrid,Manual,Male,Lucknow,5
SAL101274,28-11-2020,Kia,Carens,1617000,1198,Petrol,Automatic,Female,Chennai,6
SAL103667,04-02-2024,Kia,Carens,1073000,1198,Petrol,Manual,Female,Mumbai,3
SAL101926,21-02-2020,Renault,Duster,829000,2500,Petrol,Automatic,Male,Hyderabad,2
SAL101949,27-03-2024,Mahindra,Bolero,1481000,2500,Diesel,Manual,Male,Hyderabad,5
SAL102068,22-11-2021,Tata,Nano,531000,1998,Electric,Automatic,Male,Ahmedabad,1
SAL100569,17-10-2024,Honda,WR-V,1083000,1998,Diesel,Manual,Female,Pune,4
SAL101159,25-05-2023,Tata,Tigor,341000,1998,Petrol,Automatic,Male,Ahmedabad,5
SAL101560,04-07-2022,Maruti Suzuki,Baleno,618000,1498,CNG,Manual,Male,Ahmedabad,6
SAL101591,24-12-2024,Hyundai,Santro,1590000,2200,Petrol,Automatic,Female,Hyderabad,1
SAL102701,19-09-2024,Renault,Kiger,1178000,1998,Petrol,Manual,Male,Hyderabad,1
SAL102744,09-04-2022,Kia,Seltos,1858000,800,Petrol,Manual,Male,Ahmedabad,2
SAL101880,05-05-2020,Skoda,Kushaq,2316000,999,Electric,AMT,Female,Kolkata,5
SAL102529,12-09-2023,Skoda,Superb,2995000,2500,Electric,Manual,Male,Mumbai,4
SAL102081,23-04-2022,Toyota,Fortuner,883000,800,Diesel,Manual,Female,Bengaluru,3
SAL103182,06-01-2020,Kia,Carens,1327000,800,Petrol,Automatic,Male,Bengaluru,4
SAL103097,13-11-2024,Renault,Triber,392000,2200,Petrol,Automatic,Male,Chennai,6
SAL100047,25-05-2022,Renault,Kiger,768000,2500,Petrol,AMT,Female,Bengaluru,6
SAL103246,23-07-2025,Skoda,Octavia,1900000,1497,Petrol,Manual,Male,Chennai,6
29,13-09-2024,Maruti Suzuki,Ertiga,342000,2500,Petrol,Manual,Male,Pune,2
SAL101595,26-09-2022,MG,ZS EV,2446000,999,Petrol,Automatic,Male,Pune,3
SAL103053,16-01-2021,Toyota,Innova,1505000,1998,Petrol,Automatic,Female,Jaipur,5
SAL101925,26-11-2021,Mahindra,Thar,867000,800,Petrol,Automatic,Male,Bengaluru,1
SAL103225,24-01-2025,Kia,EV6,2314000,1197,Petrol,Manual,Male,Jaipur,2
SAL100501,15-07-2024,Honda,WR-V,1290000,999,Petrol,Manual,Male,Kolkata,6
SAL101846,26-05-2022,Kia,Sonet,1007000,800,Petrol,Manual,Male,Chennai,5
SAL102501,28-02-2025,Maruti Suzuki,Baleno,988000,999,Diesel,Automatic,Female,Jaipur,6
SAL103677,24-05-2024,Maruti Suzuki,Ertiga,642000,1197,CNG,Manual,Female,Pune,4
SAL101185,28-03-2020,Renault,Kiger,1144000,2200,CNG,Manual,Male,Kolkata,1
SAL101268,04-05-2021,Hyundai,Venue,1120000,800,Petrol,Automatic,Male,Jaipur,3
SAL102558,20-10-2024,Maruti Suzuki,Celerio,369000,1498,CNG,Automatic,Female,Ahmedabad,1
SAL101856,11-10-2021,Honda,Jazz,1531000,800,Petrol,Automatic,Male,Chennai,1
SAL103230,16-03-2025,Toyota,Glanza,2154000,800,Petrol,Manual,Male,Pune,5
SAL102578,16-10-2024,Kia,EV6,1408000,1497,CNG,Manual,Male,Bengaluru,5
SAL101862,03-02-2021,Maruti Suzuki,Ertiga,460000,1498,Petrol,Manual,Male,Delhi,3
SAL101794,05-06-2020,Skoda,Octavia,892000,2500,Petrol,Manual,Male,Bengaluru,6
SAL103522,13-04-2020,Skoda,Octavia,1391000,1498,Petrol,Manual,Male,Chennai,5
SAL102970,04-03-2020,Renault,Kwid,642000,1198,Petrol,Manual,Male,Kolkata,5
SAL102549,26-02-2025,MG,ZS EV,1165000,2200,Petrol,Manual,Male,Pune,1
